https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume BTC,Volume USDT,tradecount
1647072000000,2022-03-12 08:00:00,BTC/USDT,39092.70,39154.00,38929.90,39089.20,7451.214,290943930.97030,83965
1647068400000,2022-03-12 07:00:00,BTC/USDT,39065.20,39165.00,38974.40,39092.80,5364.438,209583673.10686,65724
1647064800000,2022-03-12 06:00:00,BTC/USDT,39152.70,39245.70,39051.90,39065.30,5454.382,213497913.29963,61391
1647061200000,2022-03-12 05:00:00,BTC/USDT,39093.10,39188.50,39025.20,39152.80,3418.895,133717993.79172,46236
1647057600000,2022-03-12 04:00:00,BTC/USDT,39073.60,39175.20,38909.50,39093.20,7442.432,290644623.38973,78133
1647054000000,2022-03-12 03:00:00,BTC/USDT,39104.90,39208.00,39060.00,39073.50,5007.060,195911795.58663,59231
1647050400000,2022-03-12 02:00:00,BTC/USDT,39169.00,39243.00,39025.00,39105.00,5815.040,227524441.96051,69721
1647046800000,2022-03-12 01:00:00,BTC/USDT,39123.00,39289.60,39040.60,39169.10,7889.465,309027225.34513,86348
1647043200000,2022-03-12 00:00:00,BTC/USDT,38713.10,39148.40,38630.00,39123.00,9920.428,386128121.03830,101915
1647039600000,2022-03-11 23:00:00,BTC/USDT,38893.90,38930.00,38708.10,38713.00,5710.883,221660718.26961,71553
1647036000000,2022-03-11 22:00:00,BTC/USDT,38836.50,39167.10,38830.00,38894.00,8828.583,343814661.33968,103368
1647032400000,2022-03-11 21:00:00,BTC/USDT,38345.90,38940.00,38345.90,38836.40,14096.396,545872004.90753,143735
1647028800000,2022-03-11 20:00:00,BTC/USDT,38776.00,38964.20,38287.00,38345.90,17455.405,673694795.30992,174576
1647025200000,2022-03-11 19:00:00,BTC/USDT,38618.10,38850.00,38500.10,38776.10,9834.764,380866036.81781,105219
1647021600000,2022-03-11 18:00:00,BTC/USDT,38790.70,38857.00,38588.10,38618.10,8499.938,329252097.10471,95051
1647018000000,2022-03-11 17:00:00,BTC/USDT,38708.50,38876.60,38555.00,38790.60,11647.570,450949120.09420,117637
1647014400000,2022-03-11 16:00:00,BTC/USDT,39070.00,39085.90,38550.00,38708.60,26646.857,1032334254.61251,258796
1647010800000,2022-03-11 15:00:00,BTC/USDT,39303.30,39307.60,38888.00,39070.00,34356.884,1342363210.77664,293179
1647007200000,2022-03-11 14:00:00,BTC/USDT,39245.00,39596.90,39133.10,39304.60,25096.212,987497334.90782,237654
1647003600000,2022-03-11 13:00:00,BTC/USDT,39896.20,39938.00,39150.00,39243.80,38638.056,1524112811.99722,362297
1647000000000,2022-03-11 12:00:00,BTC/USDT,39878.30,40242.00,39710.00,39896.10,31436.708,1255973031.82189,325787
1646996400000,2022-03-11 11:00:00,BTC/USDT,38997.00,40200.00,38780.00,39878.40,67126.355,2654653218.06598,627141
1646992800000,2022-03-11 10:00:00,BTC/USDT,39000.10,39139.90,38950.40,38997.00,8651.661,337747588.47628,90728
1646989200000,2022-03-11 09:00:00,BTC/USDT,39006.50,39175.20,38876.50,39000.10,11634.560,454160928.08429,114079
1646985600000,2022-03-11 08:00:00,BTC/USDT,39111.60,39178.00,38825.40,39006.40,16536.760,644996188.99951,156614
1646982000000,2022-03-11 07:00:00,BTC/USDT,38917.70,39344.30,38875.80,39111.80,20792.028,813099597.20026,206523
1646978400000,2022-03-11 06:00:00,BTC/USDT,38748.70,38990.00,38650.50,38917.10,16837.250,653387323.75256,154460
1646974800000,2022-03-11 05:00:00,BTC/USDT,38459.20,38777.70,38310.80,38748.70,14567.832,561828519.85551,135557
1646971200000,2022-03-11 04:00:00,BTC/USDT,38703.10,38718.00,38420.30,38459.20,9328.229,359645131.42142,102225
1646967600000,2022-03-11 03:00:00,BTC/USDT,38248.50,38881.00,38231.40,38703.10,15814.113,609302800.92225,154191
1646964000000,2022-03-11 02:00:00,BTC/USDT,38658.90,38724.20,38200.10,38251.00,19840.278,761665469.93937,206146
1646960400000,2022-03-11 01:00:00,BTC/USDT,39270.70,39295.00,38525.00,38659.00,24195.966,939270704.15693,230498
1646956800000,2022-03-11 00:00:00,BTC/USDT,39407.10,39426.20,39101.90,39270.70,9505.604,373360721.70005,99222
1646953200000,2022-03-10 23:00:00,BTC/USDT,39412.80,39580.00,39349.80,39407.20,7328.720,289226123.55395,83552
1646949600000,2022-03-10 22:00:00,BTC/USDT,39290.00,39465.00,39000.00,39412.70,8602.597,337590624.73682,95084
1646946000000,2022-03-10 21:00:00,BTC/USDT,39588.20,39590.50,39242.00,39289.90,8615.835,339833966.37383,89613
1646942400000,2022-03-10 20:00:00,BTC/USDT,39405.60,39662.50,39252.90,39588.20,10080.261,397703384.82729,112496
1646938800000,2022-03-10 19:00:00,BTC/USDT,39138.10,39580.00,39036.30,39405.50,13778.130,541445376.65360,131792
1646935200000,2022-03-10 18:00:00,BTC/USDT,39141.00,39243.00,38980.00,39138.70,13563.323,530302850.54130,103686
1646931600000,2022-03-10 17:00:00,BTC/USDT,39115.40,39267.50,39001.00,39140.90,12108.704,473975859.06443,117212
1646928000000,2022-03-10 16:00:00,BTC/USDT,39154.30,39244.10,38869.20,39115.40,23332.225,911405686.62263,174408
1646924400000,2022-03-10 15:00:00,BTC/USDT,39251.90,39739.40,38929.80,39155.70,34396.412,1351807535.89245,344370
1646920800000,2022-03-10 14:00:00,BTC/USDT,38837.80,39350.00,38761.50,39251.90,28044.505,1094765491.49073,300811
1646917200000,2022-03-10 13:00:00,BTC/USDT,39225.90,40288.70,38512.00,38837.80,88744.144,3487700252.22104,753200
1646913600000,2022-03-10 12:00:00,BTC/USDT,39055.30,39343.30,38940.00,39228.80,16894.541,661673799.91565,174036
1646910000000,2022-03-10 11:00:00,BTC/USDT,39036.80,39133.60,38923.90,39055.40,9917.259,387094021.63904,113608
1646906400000,2022-03-10 10:00:00,BTC/USDT,39133.50,39225.70,38946.00,39036.70,12260.319,479476706.47104,126461
1646902800000,2022-03-10 09:00:00,BTC/USDT,39204.80,39300.00,39001.30,39133.50,14681.659,575270237.26305,147521
1646899200000,2022-03-10 08:00:00,BTC/USDT,39220.00,39260.00,38740.10,39204.90,26684.063,1041764807.52125,253301
1646895600000,2022-03-10 07:00:00,BTC/USDT,39350.20,39369.00,39100.10,39219.90,11973.374,470094015.58155,121654
1646892000000,2022-03-10 06:00:00,BTC/USDT,39190.20,39400.00,39014.30,39350.30,16810.886,659256537.60450,169033
1646888400000,2022-03-10 05:00:00,BTC/USDT,39526.40,39536.90,38652.90,39192.80,35516.707,1393261453.99258,347810
1646884800000,2022-03-10 04:00:00,BTC/USDT,40765.40,40839.30,39350.00,39526.30,54757.282,2185766283.49998,505906
1646881200000,2022-03-10 03:00:00,BTC/USDT,40709.80,40920.00,40500.00,40765.40,13900.548,567086900.33800,138223
1646877600000,2022-03-10 02:00:00,BTC/USDT,40931.10,41067.60,40600.00,40709.80,21663.988,884909548.70410,231882
1646874000000,2022-03-10 01:00:00,BTC/USDT,41810.10,41960.00,40800.00,40931.00,29716.899,1226915360.47326,310255
1646870400000,2022-03-10 00:00:00,BTC/USDT,41939.50,42034.30,41735.10,41810.20,7272.805,304638104.88730,93100
1646866800000,2022-03-09 23:00:00,BTC/USDT,41890.00,42152.30,41800.00,41937.50,6304.714,264652580.52490,83754
1646863200000,2022-03-09 22:00:00,BTC/USDT,41873.70,42060.00,41733.00,41890.00,6912.707,289768200.40254,89628
1646859600000,2022-03-09 21:00:00,BTC/USDT,41840.50,41947.10,41671.10,41873.60,8739.380,365357440.35521,110329
1646856000000,2022-03-09 20:00:00,BTC/USDT,42200.20,42326.00,41680.90,41840.50,13001.317,545808888.60148,141475
1646852400000,2022-03-09 19:00:00,BTC/USDT,42029.40,42271.70,41760.00,42200.20,14619.817,614252959.42053,155269
1646848800000,2022-03-09 18:00:00,BTC/USDT,42316.80,42321.80,41840.00,42029.40,14536.417,611118624.81752,171829
1646845200000,2022-03-09 17:00:00,BTC/USDT,42231.90,42350.00,42100.00,42316.80,9214.409,389207062.18030,102397
1646841600000,2022-03-09 16:00:00,BTC/USDT,42508.90,42552.00,42120.10,42233.40,17717.673,750293506.05563,185675
1646838000000,2022-03-09 15:00:00,BTC/USDT,42204.30,42584.00,42100.00,42509.00,21616.421,914778642.56191,214996
1646834400000,2022-03-09 14:00:00,BTC/USDT,41865.00,42314.00,41840.50,42207.80,25353.694,1068143667.45457,238173
1646830800000,2022-03-09 13:00:00,BTC/USDT,41910.10,42085.80,41642.90,41865.00,17987.356,753274911.01892,190909
1646827200000,2022-03-09 12:00:00,BTC/USDT,42150.00,42647.50,41722.00,41910.00,31772.986,1337279036.26794,295483
1646823600000,2022-03-09 11:00:00,BTC/USDT,42209.50,42382.40,42002.20,42150.10,17217.802,726255652.12672,172087
1646820000000,2022-03-09 10:00:00,BTC/USDT,42006.00,42230.00,41950.00,42209.60,11138.465,468823494.32153,118084
1646816400000,2022-03-09 09:00:00,BTC/USDT,42045.70,42200.00,41907.10,42006.10,17091.002,718681105.30646,171475
1646812800000,2022-03-09 08:00:00,BTC/USDT,41770.60,42450.00,41605.00,42045.60,37715.791,1584422561.82650,353056
1646809200000,2022-03-09 07:00:00,BTC/USDT,41590.50,41800.00,41513.70,41773.80,12000.141,500096397.60027,125613
1646805600000,2022-03-09 06:00:00,BTC/USDT,41509.30,41650.00,41421.90,41590.60,10477.977,435125969.63100,106116
1646802000000,2022-03-09 05:00:00,BTC/USDT,41631.40,41702.00,41321.40,41509.20,19772.134,819949832.66329,180195
1646798400000,2022-03-09 04:00:00,BTC/USDT,41198.40,41893.50,41194.90,41631.20,40549.956,1684280979.15414,378208
1646794800000,2022-03-09 03:00:00,BTC/USDT,39381.30,41440.60,39338.90,41198.50,67710.271,2740590266.77419,583609
1646791200000,2022-03-09 02:00:00,BTC/USDT,39187.40,39500.00,39106.60,39381.30,17766.085,698601531.66342,166715
1646787600000,2022-03-09 01:00:00,BTC/USDT,38930.00,39287.00,38876.60,39187.30,13387.971,523278293.50103,128115
1646784000000,2022-03-09 00:00:00,BTC/USDT,38709.90,39034.40,38638.70,38930.00,9455.325,367054459.88704,100978
1646780400000,2022-03-08 23:00:00,BTC/USDT,38535.30,38761.70,38507.30,38709.90,5512.472,213192061.23211,64380
1646776800000,2022-03-08 22:00:00,BTC/USDT,38485.80,38618.80,38460.00,38535.30,4276.261,164856613.67594,55207
1646773200000,2022-03-08 21:00:00,BTC/USDT,38500.20,38580.20,38358.70,38485.80,7217.147,277700063.39692,82548
1646769600000,2022-03-08 20:00:00,BTC/USDT,38741.40,38888.00,38420.00,38500.10,14921.966,576074710.78525,144609
1646766000000,2022-03-08 19:00:00,BTC/USDT,38668.40,38823.80,38450.00,38741.50,20068.705,775375142.26218,191021
1646762400000,2022-03-08 18:00:00,BTC/USDT,39047.00,39340.50,38633.10,38668.30,30041.508,1172842334.38586,296883
1646758800000,2022-03-08 17:00:00,BTC/USDT,38283.90,39150.00,38268.60,39047.10,33775.612,1311640300.40198,323030
1646755200000,2022-03-08 16:00:00,BTC/USDT,38649.80,38862.20,38117.90,38283.90,31355.664,1204565711.27095,293652
1646751600000,2022-03-08 15:00:00,BTC/USDT,38752.40,38890.80,38259.00,38648.90,28676.813,1105935858.62805,289557
1646748000000,2022-03-08 14:00:00,BTC/USDT,38862.50,39170.60,38506.40,38752.30,32357.119,1255925511.70576,337250
1646744400000,2022-03-08 13:00:00,BTC/USDT,38817.50,39074.20,38610.00,38862.50,18610.056,722549207.12462,192217
1646740800000,2022-03-08 12:00:00,BTC/USDT,38967.80,39200.00,38590.30,38817.90,23167.639,900727859.63269,218350
1646737200000,2022-03-08 11:00:00,BTC/USDT,39043.70,39092.70,38720.00,38967.80,12157.694,473165078.00596,140319
1646733600000,2022-03-08 10:00:00,BTC/USDT,38969.90,39185.50,38690.10,39044.90,17204.665,669343661.30676,171336
1646730000000,2022-03-08 09:00:00,BTC/USDT,38754.50,38999.60,38680.00,38970.00,11960.351,464735500.72505,131738
1646726400000,2022-03-08 08:00:00,BTC/USDT,38530.40,39107.30,38450.00,38755.00,23766.205,922173958.29225,239302
1646722800000,2022-03-08 07:00:00,BTC/USDT,38263.80,38738.40,38150.00,38530.40,18086.870,695537240.91344,169814
1646719200000,2022-03-08 06:00:00,BTC/USDT,38336.10,38499.10,38000.00,38262.00,16348.559,624605825.81531,160911
1646715600000,2022-03-08 05:00:00,BTC/USDT,38526.60,38593.90,38220.00,38336.10,10217.946,392002816.50494,107394
1646712000000,2022-03-08 04:00:00,BTC/USDT,38678.60,38805.10,38456.00,38526.70,9528.216,367932291.49200,95487
1646708400000,2022-03-08 03:00:00,BTC/USDT,38596.60,38688.70,38500.10,38678.50,7265.048,280442500.50989,79837
1646704800000,2022-03-08 02:00:00,BTC/USDT,38257.30,38931.10,38126.10,38596.60,17492.344,674830890.21304,172408
1646701200000,2022-03-08 01:00:00,BTC/USDT,38185.20,38470.00,38024.80,38257.20,13985.295,535727924.10028,146414
1646697600000,2022-03-08 00:00:00,BTC/USDT,37963.70,38368.10,37853.00,38180.70,13468.212,513555502.12289,140323
1646694000000,2022-03-07 23:00:00,BTC/USDT,38199.10,38529.10,37871.50,37963.80,18801.051,717742288.52417,165997
1646690400000,2022-03-07 22:00:00,BTC/USDT,37821.90,38481.20,37772.00,38199.10,17764.766,677956727.75039,175618
1646686800000,2022-03-07 21:00:00,BTC/USDT,37560.50,38260.00,37476.60,37821.80,27987.796,1059844705.65967,258586
1646683200000,2022-03-07 20:00:00,BTC/USDT,37290.00,37766.70,37134.00,37560.50,23656.302,886414766.12043,235500
1646679600000,2022-03-07 19:00:00,BTC/USDT,37961.60,38020.00,37150.80,37288.70,32240.466,1210084277.71559,322094
1646676000000,2022-03-07 18:00:00,BTC/USDT,38587.50,38588.70,37744.70,37961.50,37755.075,1438017076.13327,374879
1646672400000,2022-03-07 17:00:00,BTC/USDT,38823.30,38989.70,38502.00,38585.80,24821.662,961637943.18192,245738
1646668800000,2022-03-07 16:00:00,BTC/USDT,39062.30,39550.00,38750.00,38823.30,34149.125,1338454273.50972,339389
1646665200000,2022-03-07 15:00:00,BTC/USDT,38833.00,39180.00,38627.00,39062.30,26018.426,1011938382.14199,247180
1646661600000,2022-03-07 14:00:00,BTC/USDT,38997.50,39267.00,38830.50,38833.00,27792.180,1085176194.86658,273239
1646658000000,2022-03-07 13:00:00,BTC/USDT,38567.50,39158.00,38501.00,38997.40,27771.894,1079597758.99081,255313
1646654400000,2022-03-07 12:00:00,BTC/USDT,38314.30,38749.00,38314.30,38567.60,22922.692,883999882.31999,220358
1646650800000,2022-03-07 11:00:00,BTC/USDT,38011.90,38390.40,37963.10,38314.10,10866.764,415098186.07937,116011
1646647200000,2022-03-07 10:00:00,BTC/USDT,38136.10,38289.40,37937.90,38012.00,10497.214,400326411.81667,113626
1646643600000,2022-03-07 09:00:00,BTC/USDT,38142.60,38392.00,38112.00,38136.20,13617.759,520738255.92794,131549
1646640000000,2022-03-07 08:00:00,BTC/USDT,37878.20,38196.70,37630.60,38142.60,21268.024,806147684.81697,192190
1646636400000,2022-03-07 07:00:00,BTC/USDT,38138.00,38185.30,37760.00,37878.20,11182.319,424609181.69969,114033
1646632800000,2022-03-07 06:00:00,BTC/USDT,38000.80,38199.80,37960.20,38138.00,6845.618,260707214.07468,74737
1646629200000,2022-03-07 05:00:00,BTC/USDT,37906.30,38222.20,37777.00,38000.80,12375.741,470877061.96700,123872
1646625600000,2022-03-07 04:00:00,BTC/USDT,37848.90,37954.20,37738.10,37906.30,6935.964,262597176.19930,77953
1646622000000,2022-03-07 03:00:00,BTC/USDT,37770.10,37950.00,37529.90,37848.80,18531.223,699382481.50270,161135
1646618400000,2022-03-07 02:00:00,BTC/USDT,38310.10,38358.00,37550.00,37770.10,26619.668,1009571244.87538,241702
1646614800000,2022-03-07 01:00:00,BTC/USDT,38391.40,38547.60,38261.00,38310.10,8860.920,340437445.37421,89648
1646611200000,2022-03-07 00:00:00,BTC/USDT,38401.10,38524.00,37936.80,38391.50,20971.867,803369239.48744,196702
1646607600000,2022-03-06 23:00:00,BTC/USDT,38954.10,38996.80,38111.00,38401.10,23751.738,912975643.02883,237113
1646604000000,2022-03-06 22:00:00,BTC/USDT,38997.30,39186.00,38918.70,38954.10,5908.273,230852402.93201,71415
1646600400000,2022-03-06 21:00:00,BTC/USDT,38841.60,39250.00,38705.60,38997.20,12236.384,477138587.53389,133706
1646596800000,2022-03-06 20:00:00,BTC/USDT,38649.40,38911.30,38602.50,38840.00,6093.277,236225337.65868,69104
1646593200000,2022-03-06 19:00:00,BTC/USDT,38868.30,38910.80,38474.60,38649.40,7489.234,289954451.81044,85936
1646589600000,2022-03-06 18:00:00,BTC/USDT,38981.50,39126.00,38656.30,38868.30,10592.802,411874429.05195,103255
1646586000000,2022-03-06 17:00:00,BTC/USDT,39189.90,39228.90,38907.90,38981.60,8121.354,316751886.90983,87629
1646582400000,2022-03-06 16:00:00,BTC/USDT,38845.00,39340.00,38719.10,39189.90,22086.197,864155264.76023,216201
1646578800000,2022-03-06 15:00:00,BTC/USDT,38787.00,38884.30,38592.50,38845.00,11255.573,436150222.26498,114847
1646575200000,2022-03-06 14:00:00,BTC/USDT,38851.00,38962.20,38680.00,38786.90,13855.177,537612798.62054,138866
1646571600000,2022-03-06 13:00:00,BTC/USDT,38469.70,39038.00,38469.70,38851.00,22976.488,891482103.65883,225582
1646568000000,2022-03-06 12:00:00,BTC/USDT,38329.10,38678.00,38266.00,38469.80,18361.692,706200338.14028,178473
1646564400000,2022-03-06 11:00:00,BTC/USDT,38240.00,38359.10,38056.00,38330.90,15806.720,604168279.96829,157817
1646560800000,2022-03-06 10:00:00,BTC/USDT,38665.70,38720.00,38100.00,38240.10,33285.702,1275626761.89899,320949
1646557200000,2022-03-06 09:00:00,BTC/USDT,39137.20,39187.80,38555.00,38665.60,21153.094,822184752.12004,212508
1646553600000,2022-03-06 08:00:00,BTC/USDT,39369.70,39369.70,39087.50,39137.30,9882.430,387740409.94497,102193
1646550000000,2022-03-06 07:00:00,BTC/USDT,39457.20,39498.30,39232.70,39369.60,7357.422,289702880.46753,71220
1646546400000,2022-03-06 06:00:00,BTC/USDT,39466.10,39590.00,39300.40,39457.10,6640.405,262077867.57191,67550
1646542800000,2022-03-06 05:00:00,BTC/USDT,39442.10,39645.90,39411.00,39466.10,6601.187,260712299.99349,79735
1646539200000,2022-03-06 04:00:00,BTC/USDT,39282.00,39577.00,38766.00,39442.10,24957.060,977109783.87870,238869
1646535600000,2022-03-06 03:00:00,BTC/USDT,39478.80,39528.30,39250.20,39281.90,5885.903,231685323.07820,66138
1646532000000,2022-03-06 02:00:00,BTC/USDT,39421.60,39500.00,39339.00,39478.90,3810.777,150268780.88332,43490
1646528400000,2022-03-06 01:00:00,BTC/USDT,39624.40,39661.80,39405.20,39421.60,6312.709,249449163.70432,66797
1646524800000,2022-03-06 00:00:00,BTC/USDT,39375.00,39690.00,39325.50,39624.50,7283.662,287734155.29094,73438
1646521200000,2022-03-05 23:00:00,BTC/USDT,39437.60,39453.30,39301.70,39375.10,3519.247,138511716.43822,47643
1646517600000,2022-03-05 22:00:00,BTC/USDT,39362.00,39467.50,39267.00,39437.70,5385.457,211868124.17459,67739
1646514000000,2022-03-05 21:00:00,BTC/USDT,39434.80,39517.20,39330.00,39362.00,5822.238,229599597.04807,57483
1646510400000,2022-03-05 20:00:00,BTC/USDT,39416.70,39578.90,39371.20,39434.80,8700.008,343536201.19538,83480
1646506800000,2022-03-05 19:00:00,BTC/USDT,39380.80,39446.00,39322.20,39416.60,3614.161,142345147.46738,49126
1646503200000,2022-03-05 18:00:00,BTC/USDT,39404.40,39430.00,39238.10,39380.80,6190.882,243480232.57919,76473
1646499600000,2022-03-05 17:00:00,BTC/USDT,39313.60,39554.90,39282.30,39403.10,10174.874,401374905.42091,117500
1646496000000,2022-03-05 16:00:00,BTC/USDT,39133.80,39580.00,39104.10,39313.70,17546.130,690584027.65379,180067
1646492400000,2022-03-05 15:00:00,BTC/USDT,39100.40,39171.70,39040.20,39133.80,4730.902,185048708.33448,63048
1646488800000,2022-03-05 14:00:00,BTC/USDT,38986.60,39152.60,38903.00,39100.40,7128.106,278346804.62524,84799
1646485200000,2022-03-05 13:00:00,BTC/USDT,39054.80,39085.30,38866.10,38986.70,10649.056,415112300.99766,117985
1646481600000,2022-03-05 12:00:00,BTC/USDT,39106.50,39350.00,39022.00,39054.70,10437.032,408767940.54443,124612
1646478000000,2022-03-05 11:00:00,BTC/USDT,39118.20,39282.00,39039.10,39106.10,10564.132,413509983.84407,110855
1646474400000,2022-03-05 10:00:00,BTC/USDT,39022.70,39152.60,38754.50,39118.20,15589.189,607855911.20184,152504
1646470800000,2022-03-05 09:00:00,BTC/USDT,39066.40,39098.70,38948.30,39022.70,5574.037,217439783.45887,66644
1646467200000,2022-03-05 08:00:00,BTC/USDT,39004.00,39189.20,38928.20,39067.50,7155.143,279431351.27544,80964
1646463600000,2022-03-05 07:00:00,BTC/USDT,38972.10,39124.70,38933.00,39003.90,6455.161,252019385.62096,75284
1646460000000,2022-03-05 06:00:00,BTC/USDT,38993.60,39087.20,38914.10,38972.00,6425.344,250592670.45349,74279
1646456400000,2022-03-05 05:00:00,BTC/USDT,38846.30,39000.00,38780.50,38994.10,5318.929,206862078.65295,62532
1646452800000,2022-03-05 04:00:00,BTC/USDT,39029.10,39087.80,38702.20,38846.30,9470.907,368098379.75918,104448
1646449200000,2022-03-05 03:00:00,BTC/USDT,38851.40,39100.00,38815.00,39029.10,5574.686,217392549.12875,73630
1646445600000,2022-03-05 02:00:00,BTC/USDT,38972.20,39043.30,38821.50,38851.50,5359.395,208629570.86688,60241
1646442000000,2022-03-05 01:00:00,BTC/USDT,38732.30,39074.80,38547.60,38972.10,13667.849,531097473.84448,132546
1646438400000,2022-03-05 00:00:00,BTC/USDT,39127.70,39176.30,38708.80,38732.30,13695.028,533145632.70402,148336
1646434800000,2022-03-04 23:00:00,BTC/USDT,38981.30,39234.60,38811.50,39127.70,12919.964,504256397.55214,142013
1646431200000,2022-03-04 22:00:00,BTC/USDT,39383.80,39473.00,38521.00,38978.90,29151.034,1133966737.07015,305861
1646427600000,2022-03-04 21:00:00,BTC/USDT,39457.50,39626.00,39180.30,39381.90,14451.401,569344327.68987,154031
1646424000000,2022-03-04 20:00:00,BTC/USDT,39785.30,39888.70,39026.40,39457.40,37246.843,1469451744.38373,372595
1646420400000,2022-03-04 19:00:00,BTC/USDT,40610.60,40647.80,39650.00,39785.40,34549.787,1385936859.18000,353679
1646416800000,2022-03-04 18:00:00,BTC/USDT,40835.00,40932.90,40552.00,40610.70,8054.396,328269893.83258,94249
1646413200000,2022-03-04 17:00:00,BTC/USDT,40754.20,40954.60,40653.90,40835.00,11864.556,484368480.80731,126379
1646409600000,2022-03-04 16:00:00,BTC/USDT,40694.60,40829.90,40410.00,40754.10,26088.546,1060057674.37719,272829
1646406000000,2022-03-04 15:00:00,BTC/USDT,41100.90,41256.00,40540.00,40694.60,32979.100,1346165139.91603,340029
1646402400000,2022-03-04 14:00:00,BTC/USDT,41318.00,41548.50,40610.00,41101.00,43882.632,1801379853.07397,455472
1646398800000,2022-03-04 13:00:00,BTC/USDT,41502.00,41825.80,41220.00,41315.10,20644.940,856393367.98088,222173
1646395200000,2022-03-04 12:00:00,BTC/USDT,41643.40,41746.40,41330.20,41501.90,15339.266,636797713.15462,170916
1646391600000,2022-03-04 11:00:00,BTC/USDT,41658.10,41887.50,41549.10,41639.60,9248.243,385677152.56973,112309
1646388000000,2022-03-04 10:00:00,BTC/USDT,41511.00,41783.40,41458.00,41656.70,8583.236,357457809.77398,106251
1646384400000,2022-03-04 09:00:00,BTC/USDT,41569.30,41850.00,41300.90,41511.10,19302.916,802746710.92861,212300
1646380800000,2022-03-04 08:00:00,BTC/USDT,41427.70,41775.40,40800.00,41569.30,37408.351,1545606066.52474,386324
1646377200000,2022-03-04 07:00:00,BTC/USDT,41394.40,41467.30,41263.20,41427.60,8082.150,334208068.83200,86305
1646373600000,2022-03-04 06:00:00,BTC/USDT,41363.00,41489.80,41236.60,41394.40,7063.862,292345623.58235,79048
1646370000000,2022-03-04 05:00:00,BTC/USDT,41374.90,41425.00,41225.00,41363.00,5831.933,241100339.12870,66995
1646366400000,2022-03-04 04:00:00,BTC/USDT,41441.10,41446.90,41069.70,41374.80,11968.057,493812935.94346,115329
1646362800000,2022-03-04 03:00:00,BTC/USDT,41402.00,41482.60,41207.50,41441.10,8830.465,365332399.83151,91098
1646359200000,2022-03-04 02:00:00,BTC/USDT,41503.70,41535.10,41346.50,41402.00,7526.862,311827295.86454,80971
1646355600000,2022-03-04 01:00:00,BTC/USDT,41597.10,41686.50,41050.00,41502.40,33072.684,1368048324.40171,308390
1646352000000,2022-03-04 00:00:00,BTC/USDT,42449.60,42525.30,41500.00,41597.10,25047.150,1049509789.02563,253258
1646348400000,2022-03-03 23:00:00,BTC/USDT,42482.10,42606.60,42362.10,42449.50,5969.118,253592258.87762,68048
1646344800000,2022-03-03 22:00:00,BTC/USDT,42085.50,42700.00,42074.40,42482.10,17353.115,736950306.97797,188840
1646341200000,2022-03-03 21:00:00,BTC/USDT,42033.50,42140.00,41831.00,42085.50,12683.780,532629976.86904,128829
1646337600000,2022-03-03 20:00:00,BTC/USDT,42220.60,42276.50,41833.00,42033.50,21257.674,893725837.12781,205816
1646334000000,2022-03-03 19:00:00,BTC/USDT,42254.80,42419.40,42085.40,42220.60,10208.032,431546003.36709,105062
1646330400000,2022-03-03 18:00:00,BTC/USDT,42394.60,42522.20,42180.00,42254.80,13645.827,577961176.58468,133956
1646326800000,2022-03-03 17:00:00,BTC/USDT,42412.00,42566.00,42051.00,42394.50,28393.624,1202005474.76175,264403
1646323200000,2022-03-03 16:00:00,BTC/USDT,42549.50,42761.40,42243.00,42412.10,32184.087,1367793982.99425,295059
1646319600000,2022-03-03 15:00:00,BTC/USDT,43409.10,43490.50,42333.00,42549.50,50933.444,2180841305.50073,484357
1646316000000,2022-03-03 14:00:00,BTC/USDT,43967.90,44080.00,43310.00,43409.10,23635.088,1033335614.59056,260950
1646312400000,2022-03-03 13:00:00,BTC/USDT,43553.80,43999.00,43479.00,43968.10,15213.815,665524123.55564,165779
1646308800000,2022-03-03 12:00:00,BTC/USDT,43377.30,43792.40,43308.00,43553.80,12821.474,558452550.17088,136046
1646305200000,2022-03-03 11:00:00,BTC/USDT,43389.20,43587.10,43300.00,43377.20,9246.882,401772777.13064,103268
1646301600000,2022-03-03 10:00:00,BTC/USDT,43157.10,43500.00,43056.20,43389.30,12094.924,523164072.87566,135950
1646298000000,2022-03-03 09:00:00,BTC/USDT,43457.00,43480.00,43096.60,43157.20,10663.294,461312427.52021,128811
1646294400000,2022-03-03 08:00:00,BTC/USDT,43468.00,43616.00,43262.00,43457.00,8140.730,353731058.65869,99546
1646290800000,2022-03-03 07:00:00,BTC/USDT,43430.00,43700.00,43326.20,43468.00,11877.073,516551993.72772,126343
1646287200000,2022-03-03 06:00:00,BTC/USDT,43320.00,43470.00,42858.00,43430.10,20254.296,874725885.20707,195998
1646283600000,2022-03-03 05:00:00,BTC/USDT,43433.00,43509.00,43272.60,43320.00,5207.063,225980162.85116,69137
1646280000000,2022-03-03 04:00:00,BTC/USDT,43312.80,43480.60,43251.00,43433.10,7613.805,330261088.27040,88177
1646276400000,2022-03-03 03:00:00,BTC/USDT,43781.40,43846.80,43165.10,43312.70,13255.946,576301690.70243,159951
1646272800000,2022-03-03 02:00:00,BTC/USDT,43820.10,43833.50,43574.20,43783.30,6595.742,288346646.57810,77198
1646269200000,2022-03-03 01:00:00,BTC/USDT,43961.10,44025.60,43680.00,43820.10,7176.259,314545739.72458,84138
